Date,ABB.ST,ALFA.ST,ASSA-B.ST,ATCO-A.ST,ATCO-B.ST,AZN.ST,BOL.ST,ELUX-B.ST,ERIC-B.ST,ESSITY-B.ST,EVO.ST,GETI-B.ST,HEXA-B.ST,HM-B.ST,INVE-B.ST,KINV-B.ST,NDA-SE.ST,NIBE-B.ST,SAAB-B.ST,SAND.ST,SBB-B.ST,SCA-B.ST,SEB-A.ST,SHB-A.ST,SINCH.ST,SKF-B.ST,SWED-A.ST,TEL2-B.ST,TELIA.ST,VOLV-B.ST
2024-03-31,0.03521932846317788,0.07980491347018503,0.039607343922109406,0.005841469678409039,0.021310904459632907,0.09416194035788794,0.13302841540192323,0.07923255522979944,0.025075523312329873,0.08636440917840837,-0.008051376920510833,0.04970764334314692,0.044087372525927204,0.24291615111668463,0.031681981855383956,0.09393520546310574,-0.046603476726551296,-0.09034269222399915,0.16609507638278287,0.020609667783868302,0.15334246366333315,0.1396651361792829,-0.039080853837823004,-0.07652501917353871,0.03407779177055059,0.00034735059820278913,-0.0012980222339253888,0.01127484584250582,0.11187691969436209,0.05228862112741517
2024-04-30,0.1002830134045547,0.1438015921022695,-0.030703358387356272,0.08892977945223501,0.06810482611461732,0.1507745303288588,0.26601806236979697,0.01777867495724328,-0.0015469753891362847,0.08025179121132986,-0.07215585176365003,0.11214053922744549,-0.07753675860240572,0.012429806876389282,0.013772650866177294,-0.028761959449910113,0.07885916473193788,-0.018264858270377604,-0.07382159854067194,-0.039798873695854775,-0.047788070017456774,-0.013694492540440861,0.0024147126369746807,-0.11150119294950367,-0.04971137990052954,0.05263155601730252,0.0004710150220568199,0.17292373943884165,-0.061312172967706746,-0.02309551783013386
2024-05-31,0.05769932275263767,0.02449325581507744,0.041356002691757654,0.027372741532484923,0.03432840400975645,-0.017050516682212913,-0.003531698693265639,0.025277425936978126,0.14870150745647237,-0.018572430637790127,-0.08441558441558439,-0.20425531914893613,-0.013276257402636493,0.07034839373020807,0.05784539007350831,0.04248924419092015,0.0031103881397445132,0.04558312254043306,0.15365351837807095,0.03502471108506855,0.2730435571403429,-0.007405049009217346,0.02649678482348561,0.025577057997047348,-0.09639502146140866,-0.0030434542073960458,0.026836237029535415,0.028629249296729276,0.07878063785357226,-0.004939998112287625
2024-06-30,0.02154285005976253,-0.043487233249516866,-0.024739613975659713,-0.007968145184107711,-0.01212127564567822,0.010955560747733184,-0.07551794605044448,-0.11946280131062259,0.01889125798269231,0.007049997919477802,-0.021276595744680882,-0.03716575908150899,0.03862851298195813,-0.09671342624497936,0.020393828881610565,-0.2840675246348727,-0.02248065920244713,-0.15811169487682164,0.006314201405802633,-0.07852497224952548,0.3386974228578983,-0.026733023541457013,0.049279357072486096,0.023418481832108595,0.11448401379610273,-0.07195815608107237,0.0,0.039961009384513524,0.043302732220917406,-0.03865246869558858
2024-07-31,0.011564537152334964,0.019176888126347658,0.08778370150493875,-0.043172671621135916,-0.02103416367911648,0.021372634630949072,-0.036862281849043055,0.08513539353034982,0.11337386591251564,0.11016956705061065,-0.06023550724637683,0.16023321497213883,-0.08900962298421233,-0.008350653503151784,0.046864168699858544,0.031167415859489234,-0.004361619212759682,0.04606140983711482,-0.030980367925084074,0.03201508120132934,0.2597811960292278,-0.06994563751619032,0.054313021319254196,0.07181771095254175,0.1268481799515846,-0.06508461530088228,0.0453919547042998,0.03280229449838368,0.11217588157237834,0.008114943385025608
2024-08-31,-0.012777301243779404,-0.027695573157538345,0.015955884761418293,-0.023347386117591684,-0.025962431599317437,0.051766185814909216,-0.03857931986541996,0.03503255816633333,0.044498978281457324,0.03418517744334171,0.02795180722891577,0.022498862347311688,-0.03669724770642202,-0.022556414924873147,0.005102126228813564,-0.09022979742196935,-0.034647551215124195,0.07721763875180754,-0.019223042119136502,-0.004105811628714928,0.019576080967144138,-0.02094781745022778,-0.04242416822258277,-0.02125686714345898,0.026933726219063203,-0.023623976873964336,-0.037719290547359785,0.057168817463043364,0.022807576537699825,-0.002561164125077231
2024-09-30,-0.0030654358417355754,0.06023051223015674,0.03171246060831523,0.055331744736779376,0.06495103412735803,-0.11886742319235277,0.09713375796178347,-0.0014187210094799285,0.0026138073334673884,0.01700894883655857,-0.06422878574777313,0.024344554305500088,0.039999970935639784,0.06338460117103129,0.023579389989904165,0.012382029422694174,-0.013201313020943073,0.09913113187734024,-0.10913972047135789,0.03939528504123535,0.05745629577863842,0.0378813978319299,-0.017405070138396317,-0.015580751366173429,0.02689983693900677,0.03989701550966607,-0.018687356929839805,-0.013733919609648648,0.031407042265708895,-0.016140813255635322
2024-10-31,0.012982575053015255,-0.036300270683904845,-0.02546844602881071,-0.10030643548966278,-0.10315912598517929,-0.032453091344546325,-0.03976781482447389,-0.09478388350424116,0.1805758309674823,-0.05080465870114503,0.007014028056112176,-0.14236749872395937,-0.08809519584279035,-0.08420137332026745,-0.03551422683476413,-0.08476628535708763,0.04264212521866906,-0.07581748530851518,0.018403760996435592,-0.07888935380337936,-0.22757677273738652,-0.04798911610132428,-0.030917926812325636,0.06282973814618664,0.037328073198217515,-0.0034653191612357137,0.004180221892915892,0.0021910404565887998,-0.04248910973302389,0.03169266185311326
2024-11-30,0.04485660620984411,-0.011917442384026256,0.014115928001300349,-0.00712656809291401,-0.002911659264681399,-0.032555022000763545,-0.016324045029481593,-0.08609866107542652,-0.003371589754728843,-0.0019945662168310285,-0.052736318407960225,-0.09165999204737751,-0.06668004888083567,-0.02450536234096201,-0.003388499266807621,0.0027785006534144507,-0.010825980456014794,-0.10147740173724462,0.09014148539397548,-0.03492824426678376,-0.31769174576168624,0.0060346640239759,0.006979107298119791,0.02436817490921772,-0.3704229954958155,0.0407351909148288,-0.011100828638414884,0.025078328563338914,0.031976773902705036,-0.018431455233686056
2024-12-31,-0.03905735434219204,-0.003661386461657923,-0.024186342941586614,-0.030433465281193728,-0.03017526911809354,-0.016655374343021,-0.04578977927462513,0.12733078152911537,0.013531808257223332,-0.01499008519169942,-0.1042016934947807,0.06512177355383697,0.1362168678734037,-0.014214835679235538,-0.02188801267491647,-0.02704846321406784,-0.024726340117097956,-0.0644742419630554,-0.021561687350518444,-0.016856687892547906,0.17355260225180036,-0.008821486488378327,-0.0003300741671935503,0.006167379092302028,0.03935822809843503,-0.009069194878447595,0.021047749358994228,-0.04543466218346681,-0.04006258727542189,-0.011045735880441998
2025-01-31,0.019818598714603564,0.07155210909380938,0.04222771978586892,0.10275386566518652,0.10906660009770941,0.08261322963299378,0.0737519932253925,0.09902065639855895,-0.0669781800981969,-0.05005078790837736,0.0009380720033065337,0.20132196330141516,0.227272802804785,-0.006036278460301303,0.08062854322412827,0.19066999722407574,0.09601000292543693,0.031221055081350313,0.028883183945847213,0.159858781948522,0.24224696239306676,0.08793174147521943,0.03664581526201327,0.07530657971915589,0.13892914287081282,0.08285163702866716,0.10627569955218918,0.12906177093017024,0.06390609768580324,0.1418467499679732
2025-02-28,-0.05401849201883757,-0.06294131821405002,-0.03317680008235979,-0.018528447931184355,-0.034992476933682126,0.036857480227219686,0.1277744657570159,-0.09148512736405479,0.05127595182332323,0.05553583076404722,-0.03584814487012222,-0.02338379624388931,-0.05516982113073743,-0.027327956377571683,0.010907405438439044,-0.010364506041906751,0.07091381960070109,-0.09755547116472996,0.32896648720587485,0.011739117166270407,-0.2713219632915016,-0.03534037381347033,0.09968148894515227,0.0981270350528225,0.0038119504557925232,0.031138825889172272,0.06956519397597072,0.034454803831162284,0.08885995017550385,0.08575147194897959
2025-03-31,-0.10329708623944456,-0.07664156319379034,-0.08928027630225177,-0.1277702112367476,-0.12253823831624622,-0.1004932182490752,-0.12952130906125336,-0.10919795160406431,-0.10355180799650077,-0.009231680984023272,-0.09356014580801941,0.01314555423360475,-0.12903222389659763,-0.08532770248884991,-0.06692726785452507,-0.18931979587747516,-0.08952627650986855,-0.057405598333439944,0.23188862129302845,-0.09755048236331165,-0.17581071622083577,-0.10278151773002298,-0.04720527708893174,-0.11037254072166325,-0.1181435043996979,-0.12769632102747275,-0.03583676859946627,0.06230411185505691,0.03685713931615564,-0.11951951346755507
2025-04-30,-0.06437185009281687,-0.10655160256421659,-0.10603530656937943,-0.11166868553663933,-0.10188815411387153,-0.09184372858122003,-0.1472654552005107,-0.14338147206996565,-0.09037070823233073,-0.03679047030326288,0.016353903762776456,-0.1278962266599042,-0.12948902944588558,-0.0515737788166587,-0.10993805141457436,-0.06842702339247664,-0.10728267247958434,-0.1088848150510473,0.017274275158086327,-0.15261906215122767,-0.004733737243548419,-0.04442079308257907,-0.17970885800923875,-0.07733097553691826,-0.1586124686394006,-0.13634979792816937,-0.1171566373993399,-0.05754336315860864,-0.05869388684675636,-0.1622457493442715
